time, src, dst, sport, dport, size, cnp_number
168000000, 45, 55, 10055, 100, 108560640, 7
168000000, 45, 55, 10052, 100, 108560640, 14
168000000, 45, 55, 10051, 100, 108560640, 8
168000000, 45, 55, 10050, 100, 108560640, 15
168000000, 47, 49, 10053, 100, 108560640, 1
168100000, 20, 30, 10053, 100, 108560640, 18
168100000, 20, 30, 10052, 100, 108560640, 16
168100000, 20, 30, 10051, 100, 108560640, 23
168100000, 45, 55, 10057, 100, 108560640, 8
168100000, 45, 55, 10053, 100, 108560640, 12
168100000, 45, 55, 10052, 100, 108560640, 15
168100000, 45, 55, 10050, 100, 108560640, 16
168100000, 47, 49, 10052, 100, 108560640, 2
168200000, 20, 30, 10055, 100, 108560640, 11
168200000, 45, 55, 10054, 100, 108560640, 8
168200000, 45, 55, 10052, 100, 108560640, 16
168200000, 47, 49, 10055, 100, 108560640, 1
168200000, 47, 49, 10053, 100, 108560640, 2
168200000, 47, 49, 10051, 100, 108560640, 1
168300000, 45, 55, 10052, 100, 108560640, 18
168300000, 45, 55, 10050, 100, 108560640, 17
168400000, 20, 30, 10052, 100, 108560640, 17
168400000, 20, 30, 10051, 100, 108560640, 24
168400000, 45, 55, 10057, 100, 108560640, 9
168400000, 45, 55, 10056, 100, 108560640, 8
168400000, 45, 55, 10053, 100, 108560640, 14
168400000, 45, 55, 10052, 100, 108560640, 19
168400000, 45, 55, 10051, 100, 108560640, 12
168400000, 45, 55, 10050, 100, 108560640, 18
168500000, 20, 30, 10054, 100, 108560640, 13
168500000, 20, 30, 10053, 100, 108560640, 19
168500000, 20, 30, 10052, 100, 108560640, 18
168500000, 20, 30, 10051, 100, 108560640, 25
168500000, 45, 55, 10055, 100, 108560640, 8
168500000, 45, 55, 10052, 100, 108560640, 23
168500000, 65, 75, 10051, 100, 108560640, 1
168600000, 20, 30, 10052, 100, 108560640, 19
168600000, 20, 30, 10051, 100, 108560640, 26
168700000, 20, 30, 10055, 100, 108560640, 12
170900000, 127, 1, 10053, 100, 108560640, 1
171000000, 127, 1, 10048, 100, 108560640, 1
171100000, 127, 1, 10051, 100, 108560640, 1
171100000, 127, 1, 10050, 100, 108560640, 1
171100000, 127, 1, 10048, 100, 108560640, 2
171300000, 102, 104, 10056, 100, 108560640, 1
171300000, 102, 104, 10055, 100, 108560640, 1
171400000, 102, 104, 10057, 100, 108560640, 1
171400000, 102, 104, 10052, 100, 108560640, 1
171500000, 102, 104, 10057, 100, 108560640, 2
171500000, 102, 104, 10054, 100, 108560640, 1
171500000, 102, 104, 10050, 100, 108560640, 1
171600000, 73, 83, 10054, 100, 108560640, 1
171600000, 73, 83, 10052, 100, 108560640, 1
171600000, 73, 83, 10051, 100, 108560640, 1
171600000, 102, 104, 10057, 100, 108560640, 3
171600000, 102, 104, 10054, 100, 108560640, 2
171600000, 102, 104, 10050, 100, 108560640, 3
171600000, 102, 104, 10049, 100, 108560640, 1
171700000, 102, 104, 10057, 100, 108560640, 4
171700000, 102, 104, 10051, 100, 108560640, 2
172000000, 102, 104, 10054, 100, 108560640, 3
172000000, 102, 104, 10053, 100, 108560640, 1
172000000, 102, 104, 10052, 100, 108560640, 2
172100000, 102, 104, 10053, 100, 108560640, 2
172200000, 127, 1, 10051, 100, 108560640, 2
172400000, 102, 104, 10057, 100, 108560640, 5
172400000, 127, 1, 10051, 100, 108560640, 3
172400000, 127, 1, 10048, 100, 108560640, 3
172500000, 91, 101, 10052, 100, 108560640, 1
172500000, 91, 101, 10051, 100, 108560640, 1
172500000, 102, 104, 10056, 100, 108560640, 3
172600000, 102, 104, 10055, 100, 108560640, 2
172600000, 102, 104, 10051, 100, 108560640, 3
172700000, 102, 104, 10056, 100, 108560640, 7
172700000, 102, 104, 10053, 100, 108560640, 3
172700000, 102, 104, 10052, 100, 108560640, 3
172700000, 115, 125, 10056, 100, 108560640, 1
172700000, 115, 125, 10053, 100, 108560640, 1
172800000, 91, 101, 10050, 100, 108560640, 1
172800000, 102, 104, 10058, 100, 108560640, 1
172800000, 102, 104, 10051, 100, 108560640, 4
172800000, 115, 125, 10052, 100, 108560640, 1
172900000, 28, 38, 10055, 100, 108560640, 1
172900000, 115, 125, 10056, 100, 108560640, 2
172900000, 115, 125, 10053, 100, 108560640, 2
172900000, 115, 125, 10051, 100, 108560640, 1
173000000, 28, 38, 10056, 100, 108560640, 1
173000000, 47, 49, 10052, 100, 108560640, 4
173000000, 87, 89, 10056, 100, 108560640, 1
173000000, 91, 101, 10047, 100, 108560640, 1
173000000, 95, 97, 10053, 100, 108560640, 3
173000000, 115, 125, 10058, 100, 108560640, 1
173000000, 115, 125, 10055, 100, 108560640, 1
173000000, 115, 125, 10054, 100, 108560640, 2
173000000, 115, 125, 10052, 100, 108560640, 2
173100000, 79, 81, 10055, 100, 108560640, 1
173200000, 28, 38, 10054, 100, 108560640, 1
173200000, 28, 38, 10051, 100, 108560640, 1
173200000, 103, 105, 10055, 100, 108560640, 1
173400000, 47, 49, 10056, 100, 108560640, 1
173500000, 47, 49, 10055, 100, 108560640, 2
173500000, 47, 49, 10054, 100, 108560640, 2
173500000, 102, 104, 10055, 100, 108560640, 3
173500000, 102, 104, 10051, 100, 108560640, 5
173600000, 47, 49, 10057, 100, 108560640, 2
173700000, 47, 49, 10057, 100, 108560640, 3
173700000, 47, 49, 10056, 100, 108560640, 2
173700000, 47, 49, 10055, 100, 108560640, 4
173700000, 47, 49, 10054, 100, 108560640, 4
173700000, 47, 49, 10053, 100, 108560640, 4
173700000, 47, 49, 10051, 100, 108560640, 3
173700000, 102, 104, 10059, 100, 108560640, 1
173700000, 102, 104, 10054, 100, 108560640, 4
173700000, 102, 104, 10053, 100, 108560640, 4
173800000, 47, 49, 10056, 100, 108560640, 3
173800000, 47, 49, 10054, 100, 108560640, 8
173800000, 47, 49, 10053, 100, 108560640, 5
173800000, 47, 49, 10052, 100, 108560640, 6
173800000, 102, 104, 10058, 100, 108560640, 2
173800000, 102, 104, 10053, 100, 108560640, 5
173800000, 102, 104, 10051, 100, 108560640, 7
173900000, 47, 49, 10054, 100, 108560640, 9
173900000, 47, 49, 10053, 100, 108560640, 8
173900000, 102, 104, 10054, 100, 108560640, 6
173900000, 102, 104, 10052, 100, 108560640, 4
174000000, 79, 81, 10055, 100, 108560640, 2
174000000, 95, 97, 10053, 100, 108560640, 4
174000000, 102, 104, 10059, 100, 108560640, 3
174000000, 102, 104, 10057, 100, 108560640, 6
174000000, 102, 104, 10056, 100, 108560640, 10
174000000, 102, 104, 10055, 100, 108560640, 4
174000000, 102, 104, 10054, 100, 108560640, 8
174000000, 102, 104, 10053, 100, 108560640, 6
174100000, 95, 97, 10053, 100, 108560640, 5
174100000, 102, 104, 10058, 100, 108560640, 3
174100000, 102, 104, 10056, 100, 108560640, 11
174100000, 102, 104, 10053, 100, 108560640, 7
174100000, 102, 104, 10052, 100, 108560640, 5
174100000, 102, 104, 10051, 100, 108560640, 8
174100000, 127, 1, 10050, 100, 108560640, 2
174200000, 28, 38, 10053, 100, 108560640, 1
174200000, 47, 49, 10052, 100, 108560640, 7
174200000, 95, 97, 10053, 100, 108560640, 6
174200000, 102, 104, 10059, 100, 108560640, 4
174200000, 102, 104, 10056, 100, 108560640, 12
174200000, 102, 104, 10054, 100, 108560640, 9
174200000, 119, 121, 10050, 100, 108560640, 1
174300000, 28, 38, 10052, 100, 108560640, 1
174300000, 102, 104, 10059, 100, 108560640, 5
174300000, 102, 104, 10058, 100, 108560640, 5
174300000, 102, 104, 10057, 100, 108560640, 7
174300000, 102, 104, 10056, 100, 108560640, 13
174300000, 102, 104, 10055, 100, 108560640, 7
174300000, 102, 104, 10054, 100, 108560640, 10
174300000, 102, 104, 10053, 100, 108560640, 9
174300000, 102, 104, 10052, 100, 108560640, 6
174400000, 102, 104, 10057, 100, 108560640, 10
174400000, 102, 104, 10055, 100, 108560640, 8
174400000, 102, 104, 10054, 100, 108560640, 12
174400000, 102, 104, 10052, 100, 108560640, 7
174500000, 102, 104, 10059, 100, 108560640, 6
174500000, 102, 104, 10058, 100, 108560640, 7
174500000, 102, 104, 10057, 100, 108560640, 11
174500000, 102, 104, 10056, 100, 108560640, 15
174500000, 102, 104, 10055, 100, 108560640, 9
174500000, 102, 104, 10054, 100, 108560640, 16
174500000, 102, 104, 10053, 100, 108560640, 10
174500000, 102, 104, 10052, 100, 108560640, 8
174500000, 115, 125, 10052, 100, 108560640, 3
174600000, 102, 104, 10059, 100, 108560640, 7
174600000, 102, 104, 10058, 100, 108560640, 9
174600000, 102, 104, 10057, 100, 108560640, 12
174600000, 102, 104, 10056, 100, 108560640, 17
174600000, 102, 104, 10055, 100, 108560640, 11
174600000, 102, 104, 10054, 100, 108560640, 17
174600000, 102, 104, 10053, 100, 108560640, 14
174600000, 115, 125, 10056, 100, 108560640, 3
174700000, 102, 104, 10059, 100, 108560640, 8
174700000, 102, 104, 10057, 100, 108560640, 14
174700000, 102, 104, 10055, 100, 108560640, 12
174700000, 102, 104, 10054, 100, 108560640, 20
174700000, 102, 104, 10051, 100, 108560640, 11
174700000, 115, 125, 10058, 100, 108560640, 2
174700000, 115, 125, 10057, 100, 108560640, 1
174700000, 115, 125, 10052, 100, 108560640, 4
174800000, 102, 104, 10058, 100, 108560640, 11
174800000, 102, 104, 10056, 100, 108560640, 19
174800000, 102, 104, 10055, 100, 108560640, 15
174800000, 102, 104, 10054, 100, 108560640, 23
174800000, 102, 104, 10053, 100, 108560640, 16
174800000, 102, 104, 10051, 100, 108560640, 13
174800000, 115, 125, 10051, 100, 108560640, 2
174900000, 53, 63, 10055, 100, 108560640, 1
174900000, 53, 63, 10054, 100, 108560640, 1
174900000, 102, 104, 10058, 100, 108560640, 13
174900000, 102, 104, 10056, 100, 108560640, 21
174900000, 102, 104, 10055, 100, 108560640, 17
174900000, 102, 104, 10053, 100, 108560640, 17
174900000, 102, 104, 10052, 100, 108560640, 10
174900000, 102, 104, 10051, 100, 108560640, 19
174900000, 115, 125, 10056, 100, 108560640, 4
175000000, 102, 104, 10058, 100, 108560640, 14
175000000, 102, 104, 10056, 100, 108560640, 22
175000000, 102, 104, 10055, 100, 108560640, 18
175000000, 102, 104, 10054, 100, 108560640, 24
175000000, 102, 104, 10053, 100, 108560640, 19
175000000, 102, 104, 10052, 100, 108560640, 13
175000000, 102, 104, 10051, 100, 108560640, 22
175000000, 115, 125, 10057, 100, 108560640, 2
175000000, 115, 125, 10052, 100, 108560640, 5
175100000, 102, 104, 10058, 100, 108560640, 16
175100000, 102, 104, 10055, 100, 108560640, 19
175100000, 102, 104, 10054, 100, 108560640, 26
175100000, 102, 104, 10053, 100, 108560640, 20
175100000, 102, 104, 10052, 100, 108560640, 14
175100000, 102, 104, 10051, 100, 108560640, 23
175100000, 115, 125, 10054, 100, 108560640, 3
175200000, 102, 104, 10059, 100, 108560640, 9
175200000, 102, 104, 10058, 100, 108560640, 20
175200000, 102, 104, 10057, 100, 108560640, 15
175200000, 102, 104, 10056, 100, 108560640, 23
175200000, 102, 104, 10055, 100, 108560640, 20
175200000, 102, 104, 10054, 100, 108560640, 27
175200000, 102, 104, 10053, 100, 108560640, 22
175200000, 102, 104, 10052, 100, 108560640, 16
175200000, 102, 104, 10051, 100, 108560640, 24
175200000, 115, 125, 10057, 100, 108560640, 3
175200000, 115, 125, 10054, 100, 108560640, 4
175200000, 115, 125, 10052, 100, 108560640, 6
175300000, 28, 38, 10054, 100, 108560640, 2
175300000, 28, 38, 10051, 100, 108560640, 2
175300000, 102, 104, 10059, 100, 108560640, 11
175300000, 102, 104, 10058, 100, 108560640, 21
175300000, 102, 104, 10057, 100, 108560640, 16
175300000, 102, 104, 10056, 100, 108560640, 25
175300000, 102, 104, 10053, 100, 108560640, 23
175300000, 102, 104, 10052, 100, 108560640, 17
175300000, 102, 104, 10051, 100, 108560640, 25
175400000, 28, 38, 10056, 100, 108560640, 3
175400000, 28, 38, 10051, 100, 108560640, 3
175400000, 102, 104, 10058, 100, 108560640, 23
175400000, 102, 104, 10056, 100, 108560640, 26
175400000, 102, 104, 10055, 100, 108560640, 23
175500000, 28, 38, 10056, 100, 108560640, 4
175500000, 28, 38, 10054, 100, 108560640, 3
175500000, 28, 38, 10053, 100, 108560640, 2
175500000, 28, 38, 10051, 100, 108560640, 4
175500000, 102, 104, 10059, 100, 108560640, 12
175500000, 102, 104, 10058, 100, 108560640, 25
175500000, 102, 104, 10057, 100, 108560640, 18
175500000, 102, 104, 10055, 100, 108560640, 25
175500000, 102, 104, 10053, 100, 108560640, 24
175500000, 102, 104, 10052, 100, 108560640, 18
175600000, 28, 38, 10055, 100, 108560640, 4
175600000, 28, 38, 10052, 100, 108560640, 2
175600000, 28, 38, 10051, 100, 108560640, 5
175600000, 102, 104, 10059, 100, 108560640, 13
175600000, 102, 104, 10058, 100, 108560640, 28
175600000, 102, 104, 10057, 100, 108560640, 19
175600000, 102, 104, 10055, 100, 108560640, 26
175600000, 102, 104, 10053, 100, 108560640, 26
175600000, 102, 104, 10051, 100, 108560640, 26
175700000, 28, 38, 10053, 100, 108560640, 5
175700000, 28, 38, 10051, 100, 108560640, 6
175700000, 102, 104, 10058, 100, 108560640, 29
175700000, 102, 104, 10056, 100, 108560640, 28
175700000, 102, 104, 10055, 100, 108560640, 30
175700000, 102, 104, 10054, 100, 108560640, 28
175700000, 102, 104, 10053, 100, 108560640, 27
175800000, 28, 38, 10056, 100, 108560640, 6
175800000, 28, 38, 10055, 100, 108560640, 5
175800000, 28, 38, 10053, 100, 108560640, 7
175800000, 28, 38, 10052, 100, 108560640, 3
175800000, 28, 38, 10051, 100, 108560640, 7
175800000, 102, 104, 10059, 100, 108560640, 14
175800000, 102, 104, 10058, 100, 108560640, 31
175800000, 102, 104, 10057, 100, 108560640, 21
175800000, 102, 104, 10053, 100, 108560640, 30
175800000, 102, 104, 10052, 100, 108560640, 19
175800000, 102, 104, 10051, 100, 108560640, 27
175900000, 28, 38, 10056, 100, 108560640, 8
175900000, 28, 38, 10054, 100, 108560640, 4
175900000, 28, 38, 10053, 100, 108560640, 9
175900000, 102, 104, 10058, 100, 108560640, 32
175900000, 102, 104, 10056, 100, 108560640, 29
175900000, 102, 104, 10053, 100, 108560640, 31
175900000, 102, 104, 10052, 100, 108560640, 20
176000000, 28, 38, 10056, 100, 108560640, 9
176000000, 28, 38, 10055, 100, 108560640, 6
176000000, 47, 49, 10056, 100, 108560640, 4
176000000, 102, 104, 10059, 100, 108560640, 15
176000000, 102, 104, 10058, 100, 108560640, 33
176000000, 102, 104, 10057, 100, 108560640, 23
176000000, 102, 104, 10056, 100, 108560640, 30
176000000, 102, 104, 10055, 100, 108560640, 31
176000000, 102, 104, 10054, 100, 108560640, 31
176000000, 102, 104, 10053, 100, 108560640, 32
176100000, 28, 38, 10054, 100, 108560640, 5
176100000, 28, 38, 10052, 100, 108560640, 4
176100000, 28, 38, 10051, 100, 108560640, 8
176100000, 102, 104, 10059, 100, 108560640, 16
176100000, 102, 104, 10058, 100, 108560640, 34
176200000, 28, 38, 10056, 100, 108560640, 10
176200000, 28, 38, 10055, 100, 108560640, 8
176200000, 28, 38, 10054, 100, 108560640, 7
176200000, 28, 38, 10053, 100, 108560640, 10
176200000, 28, 38, 10051, 100, 108560640, 9
176200000, 45, 55, 10060, 100, 108560640, 1
176200000, 45, 55, 10059, 100, 108560640, 1
176200000, 45, 55, 10057, 100, 108560640, 11
176200000, 47, 49, 10057, 100, 108560640, 4
176200000, 47, 49, 10053, 100, 108560640, 9
176200000, 52, 62, 10053, 100, 108560640, 1
176200000, 52, 62, 10050, 100, 108560640, 1
176200000, 53, 63, 10056, 100, 108560640, 1
176200000, 102, 104, 10057, 100, 108560640, 25
176200000, 102, 104, 10055, 100, 108560640, 32
176200000, 102, 104, 10054, 100, 108560640, 32
176200000, 102, 104, 10053, 100, 108560640, 34
176200000, 102, 104, 10052, 100, 108560640, 21
176300000, 28, 38, 10056, 100, 108560640, 12
176300000, 28, 38, 10055, 100, 108560640, 10
176300000, 28, 38, 10054, 100, 108560640, 8
176300000, 28, 38, 10052, 100, 108560640, 5
176300000, 47, 49, 10057, 100, 108560640, 5
176300000, 47, 49, 10055, 100, 108560640, 5
176300000, 47, 49, 10053, 100, 108560640, 10
176300000, 102, 104, 10058, 100, 108560640, 35
176300000, 102, 104, 10057, 100, 108560640, 27
176300000, 102, 104, 10056, 100, 108560640, 32
176300000, 102, 104, 10052, 100, 108560640, 22
176400000, 28, 38, 10056, 100, 108560640, 14
176400000, 28, 38, 10054, 100, 108560640, 9
176400000, 28, 38, 10053, 100, 108560640, 11
176400000, 28, 38, 10051, 100, 108560640, 12
176400000, 102, 104, 10058, 100, 108560640, 37
176400000, 102, 104, 10057, 100, 108560640, 28
176400000, 102, 104, 10056, 100, 108560640, 33
176400000, 102, 104, 10052, 100, 108560640, 23
176500000, 28, 38, 10056, 100, 108560640, 15
176500000, 28, 38, 10055, 100, 108560640, 11
176500000, 28, 38, 10054, 100, 108560640, 10
176500000, 28, 38, 10052, 100, 108560640, 6
176500000, 28, 38, 10051, 100, 108560640, 13
176500000, 47, 49, 10055, 100, 108560640, 8
176500000, 102, 104, 10059, 100, 108560640, 17
176500000, 102, 104, 10053, 100, 108560640, 36
176500000, 102, 104, 10052, 100, 108560640, 24
176500000, 102, 104, 10051, 100, 108560640, 28
176600000, 28, 38, 10056, 100, 108560640, 16
176600000, 28, 38, 10055, 100, 108560640, 13
176600000, 28, 38, 10054, 100, 108560640, 11
176600000, 28, 38, 10053, 100, 108560640, 12
176600000, 77, 87, 10058, 100, 108560640, 2
176600000, 77, 87, 10057, 100, 108560640, 1
176600000, 102, 104, 10058, 100, 108560640, 38
176600000, 102, 104, 10057, 100, 108560640, 31
176600000, 102, 104, 10056, 100, 108560640, 34
176600000, 102, 104, 10055, 100, 108560640, 33
176600000, 102, 104, 10052, 100, 108560640, 25
176600000, 102, 104, 10051, 100, 108560640, 31
176700000, 28, 38, 10053, 100, 108560640, 13
176700000, 28, 38, 10051, 100, 108560640, 15
176700000, 47, 49, 10057, 100, 108560640, 6
176700000, 75, 85, 10058, 100, 108560640, 1
176700000, 77, 87, 10059, 100, 108560640, 1
176700000, 77, 87, 10053, 100, 108560640, 1
176700000, 102, 104, 10059, 100, 108560640, 18
176700000, 102, 104, 10057, 100, 108560640, 32
176700000, 102, 104, 10055, 100, 108560640, 34
176700000, 102, 104, 10053, 100, 108560640, 38
176700000, 102, 104, 10052, 100, 108560640, 28
176800000, 28, 38, 10056, 100, 108560640, 17
176800000, 28, 38, 10052, 100, 108560640, 7
176800000, 47, 49, 10055, 100, 108560640, 10
176800000, 47, 49, 10053, 100, 108560640, 11
176800000, 77, 87, 10055, 100, 108560640, 1
176800000, 102, 104, 10059, 100, 108560640, 20
176800000, 102, 104, 10057, 100, 108560640, 33
176800000, 102, 104, 10052, 100, 108560640, 29
176900000, 28, 38, 10055, 100, 108560640, 14
176900000, 28, 38, 10054, 100, 108560640, 12
176900000, 28, 38, 10053, 100, 108560640, 15
176900000, 28, 38, 10051, 100, 108560640, 16
176900000, 47, 49, 10056, 100, 108560640, 5
176900000, 47, 49, 10054, 100, 108560640, 10
176900000, 47, 49, 10053, 100, 108560640, 12
176900000, 75, 85, 10062, 100, 108560640, 1
176900000, 75, 85, 10061, 100, 108560640, 1
176900000, 75, 85, 10057, 100, 108560640, 1
176900000, 75, 85, 10056, 100, 108560640, 1
176900000, 77, 87, 10060, 100, 108560640, 1
176900000, 77, 87, 10054, 100, 108560640, 1
176900000, 102, 104, 10056, 100, 108560640, 35
176900000, 102, 104, 10055, 100, 108560640, 35
176900000, 102, 104, 10054, 100, 108560640, 34
176900000, 102, 104, 10053, 100, 108560640, 39
176900000, 102, 104, 10051, 100, 108560640, 32
177000000, 28, 38, 10054, 100, 108560640, 13
177000000, 47, 49, 10057, 100, 108560640, 7
177000000, 47, 49, 10054, 100, 108560640, 11
177000000, 75, 85, 10062, 100, 108560640, 2
177000000, 75, 85, 10061, 100, 108560640, 2
177000000, 75, 85, 10057, 100, 108560640, 2
177000000, 75, 85, 10055, 100, 108560640, 1
177000000, 77, 87, 10056, 100, 108560640, 1
177000000, 77, 87, 10055, 100, 108560640, 2
177000000, 77, 87, 10052, 100, 108560640, 1
177000000, 102, 104, 10061, 100, 108560640, 2
177000000, 102, 104, 10060, 100, 108560640, 1
177000000, 102, 104, 10056, 100, 108560640, 36
177000000, 102, 104, 10055, 100, 108560640, 36
177000000, 102, 104, 10052, 100, 108560640, 30
177000000, 102, 104, 10051, 100, 108560640, 33
177100000, 28, 38, 10056, 100, 108560640, 18
177100000, 28, 38, 10052, 100, 108560640, 8
177100000, 47, 49, 10057, 100, 108560640, 8
177100000, 47, 49, 10056, 100, 108560640, 6
177100000, 47, 49, 10054, 100, 108560640, 13
177100000, 47, 49, 10053, 100, 108560640, 13
177100000, 75, 85, 10060, 100, 108560640, 1
177100000, 102, 104, 10057, 100, 108560640, 34
177100000, 102, 104, 10056, 100, 108560640, 37
177100000, 102, 104, 10053, 100, 108560640, 40
177100000, 102, 104, 10052, 100, 108560640, 31
177100000, 102, 104, 10051, 100, 108560640, 34
177200000, 28, 38, 10054, 100, 108560640, 14
177200000, 28, 38, 10053, 100, 108560640, 16
177200000, 28, 38, 10052, 100, 108560640, 9
177200000, 47, 49, 10057, 100, 108560640, 9
177200000, 102, 104, 10061, 100, 108560640, 3
177200000, 102, 104, 10060, 100, 108560640, 3
177200000, 102, 104, 10058, 100, 108560640, 39
177200000, 102, 104, 10057, 100, 108560640, 37
177200000, 102, 104, 10054, 100, 108560640, 35
177200000, 102, 104, 10051, 100, 108560640, 35
